id_prod,ventes,price,categ,ca
0_2206,111.0,6.14,0.0,681.54
0_1933,111.0,15.99,0.0,1774.89
0_2185,111.0,9.99,0.0,1108.89
0_1762,111.0,16.82,0.0,1867.02
0_1667,111.0,7.99,0.0,886.89
0_1693,111.0,8.99,0.0,997.89
0_1677,110.0,10.99,0.0,1208.9
0_1766,110.0,4.55,0.0,500.5
0_1662,110.0,4.35,0.0,478.49999999999994
0_2158,110.0,11.25,0.0,1237.5
0_1671,110.0,3.99,0.0,438.90000000000003
1_221,110.0,10.99,1.0,1208.9
1_237,109.0,18.99,1.0,2069.91
0_1731,109.0,14.99,0.0,1633.91
1_562,109.0,40.5,1.0,4414.5
0_1835,108.0,8.99,0.0,970.9200000000001
0_1785,108.0,8.99,0.0,970.9200000000001
0_1913,108.0,3.99,0.0,430.92
0_1707,108.0,16.99,0.0,1834.9199999999998
0_1685,107.0,9.99,0.0,1068.93
0_1893,107.0,18.99,0.0,2031.9299999999998
0_1690,107.0,13.18,0.0,1410.26
0_1701,106.0,5.99,0.0,634.94
0_1905,106.0,7.99,0.0,846.94
1_141,106.0,22.99,1.0,2436.94
0_1697,106.0,13.99,0.0,1482.94
0_1665,105.0,15.99,0.0,1678.95
1_8,105.0,21.57,1.0,2264.85
0_1790,104.0,15.11,0.0,1571.44
2_211,104.0,203.99,2.0,21214.96
2_0,104.0,162.03,2.0,16851.12
0_1810,104.0,5.96,0.0,619.84
1_220,104.0,23.37,1.0,2430.48
0_1954,104.0,8.15,0.0,847.6
0_1668,103.0,14.62,0.0,1505.86
1_133,103.0,21.99,1.0,2264.97
1_132,103.0,14.41,1.0,1484.23
0_1937,103.0,11.99,0.0,1234.97
0_1926,102.0,10.99,0.0,1120.98
0_1940,102.0,18.31,0.0,1867.62
0_1972,102.0,12.89,0.0,1314.78
0_1676,102.0,10.96,0.0,1117.92
0_1687,101.0,18.99,0.0,1917.9899999999998
0_1904,101.0,15.51,0.0,1566.51
0_1801,101.0,3.99,0.0,402.99
1_239,101.0,13.99,1.0,1412.99
0_1682,100.0,4.22,0.0,422.0
0_1929,100.0,6.99,0.0,699.0
1_28,100.0,13.03,1.0,1303.0
1_81,100.0,33.99,1.0,3399.0
1_234,100.0,18.58,1.0,1857.9999999999998
0_1712,100.0,7.24,0.0,724.0
2_222,100.0,103.58,2.0,10358.0
1_6,99.0,26.68,1.0,2641.32
1_218,99.0,10.72,1.0,1061.28
0_1934,99.0,6.35,0.0,628.65
0_1896,99.0,10.45,0.0,1034.55
2_213,99.0,189.99,2.0,18809.010000000002
0_543,99.0,7.99,0.0,791.01
0_1849,99.0,12.99,0.0,1286.01
0_1710,99.0,4.53,0.0,448.47
0_1774,98.0,11.54,0.0,1130.9199999999998
0_1679,98.0,6.99,0.0,685.02
0_1700,98.0,18.49,0.0,1812.0199999999998
1_573,98.0,9.99,1.0,979.02
0_1796,98.0,4.51,0.0,441.97999999999996
2_141,98.0,158.99,2.0,15581.02
2_173,98.0,155.99,2.0,15287.02
0_1894,98.0,8.77,0.0,859.4599999999999
1_722,97.0,33.3,1.0,3230.1
0_1945,97.0,6.99,0.0,678.03
2_214,97.0,79.04,2.0,7666.880000000001
1_210,97.0,28.65,1.0,2779.0499999999997
1_69,97.0,23.99,1.0,2327.0299999999997
0_1720,97.0,8.65,0.0,839.0500000000001
0_1718,96.0,9.67,0.0,928.3199999999999
1_27,96.0,14.99,1.0,1439.04
0_1706,96.0,3.19,0.0,306.24
1_15,96.0,16.99,1.0,1631.04
0_1901,96.0,10.99,0.0,1055.04
1_586,96.0,61.23,1.0,5878.08
1_23,96.0,23.99,1.0,2303.04
0_1892,96.0,12.56,0.0,1205.76
2_142,95.0,105.24,2.0,9997.8
0_545,95.0,6.99,0.0,664.0500000000001
0_1949,95.0,3.99,0.0,379.05
0_1692,95.0,13.36,0.0,1269.2
0_1719,94.0,5.99,0.0,563.0600000000001
1_728,94.0,4.06,1.0,381.64
2_171,94.0,79.99,2.0,7519.0599999999995
1_574,94.0,33.2,1.0,3120.8
0_1852,94.0,7.67,0.0,720.98
2_149,94.0,80.99,2.0,7613.0599999999995
0_1952,94.0,3.95,0.0,371.3
0_1907,94.0,9.99,0.0,939.0600000000001
1_557,94.0,36.99,1.0,3477.0600000000004
0_1947,93.0,12.99,0.0,1208.07
2_217,93.0,102.99,2.0,9578.07
1_29,93.0,11.99,1.0,1115.07
0_1922,93.0,3.94,0.0,366.42
0_1942,93.0,15.36,0.0,1428.48
1_236,92.0,14.04,1.0,1291.6799999999998
0_1943,92.0,13.99,0.0,1287.08
0_1830,92.0,19.43,0.0,1787.56
0_553,92.0,13.99,0.0,1287.08
0_1673,92.0,6.99,0.0,643.08
0_1928,92.0,9.96,0.0,916.32
0_1927,92.0,16.99,0.0,1563.08
0_1822,92.0,14.92,0.0,1372.64
0_1964,91.0,8.19,0.0,745.29
1_540,91.0,6.59,1.0,599.6899999999999
0_1717,91.0,13.99,0.0,1273.09
2_216,91.0,72.01,2.0,6552.910000000001
0_1686,91.0,17.64,0.0,1605.24
0_1968,91.0,4.35,0.0,395.84999999999997
0_1713,91.0,13.99,0.0,1273.09
1_82,91.0,31.81,1.0,2894.71
0_1966,91.0,8.06,0.0,733.46
1_564,91.0,62.99,1.0,5732.09
0_1882,91.0,15.95,0.0,1451.45
0_1661,91.0,5.99,0.0,545.09
0_1841,91.0,17.99,0.0,1637.09
0_1885,91.0,6.99,0.0,636.09
0_1846,90.0,3.51,0.0,315.9
0_1958,90.0,11.1,0.0,999.0
0_1923,90.0,3.99,0.0,359.1
1_222,90.0,23.17,1.0,2085.3
0_1879,90.0,3.99,0.0,359.1
0_497,90.0,3.99,0.0,359.1
0_1834,90.0,15.14,0.0,1362.6000000000001
1_74,90.0,35.02,1.0,3151.8
0_1714,90.0,16.74,0.0,1506.6
1_145,90.0,24.99,1.0,2249.1
0_1951,89.0,5.99,0.0,533.11
0_1839,89.0,10.99,0.0,978.11
0_1829,89.0,4.99,0.0,444.11
0_1887,89.0,5.99,0.0,533.11
0_1874,89.0,3.09,0.0,275.01
0_1660,89.0,4.68,0.0,416.52
1_223,89.0,16.99,1.0,1512.11
0_1837,89.0,10.99,0.0,978.11
1_104,89.0,37.12,1.0,3303.68
0_171,88.0,18.99,0.0,1671.12
1_672,88.0,39.36,1.0,3463.68
1_717,88.0,9.99,1.0,879.12
1_531,88.0,6.99,1.0,615.12
0_1903,87.0,5.99,0.0,521.13
0_1688,87.0,7.26,0.0,631.62
1_9,87.0,7.99,1.0,695.13
0_1860,87.0,4.89,0.0,425.42999999999995
0_1910,87.0,10.85,0.0,943.9499999999999
0_1890,86.0,5.17,0.0,444.62
0_544,86.0,17.84,0.0,1534.24
0_571,86.0,17.99,0.0,1547.1399999999999
0_1838,86.0,6.75,0.0,580.5
1_77,86.0,20.99,1.0,1805.1399999999999
1_13,86.0,80.99,1.0,6965.139999999999
1_21,85.0,22.99,1.0,1954.1499999999999
1_578,85.0,37.44,1.0,3182.3999999999996
0_1880,85.0,14.91,0.0,1267.35
0_1827,85.0,8.99,0.0,764.15
1_664,85.0,47.83,1.0,4065.5499999999997
1_725,84.0,8.99,1.0,755.16
1_87,84.0,58.99,1.0,4955.16
1_4,84.0,24.21,1.0,2033.64
1_569,84.0,46.99,1.0,3947.1600000000003
0_532,84.0,12.71,0.0,1067.64
1_563,84.0,5.99,1.0,503.16
2_212,84.0,104.78,2.0,8801.52
0_487,83.0,4.99,0.0,414.17
1_10,83.0,78.83,1.0,6542.889999999999
1_561,83.0,30.99,1.0,2572.17
1_714,83.0,5.0,1.0,415.0
0_1948,83.0,4.38,0.0,363.53999999999996
0_1859,83.0,4.99,0.0,414.17
0_1956,83.0,13.05,0.0,1083.15
2_221,83.0,90.99,2.0,7552.169999999999
0_1957,83.0,17.99,0.0,1493.1699999999998
0_1870,82.0,9.06,0.0,742.9200000000001
0_1647,82.0,11.99,0.0,983.1800000000001
0_1851,82.0,13.99,0.0,1147.18
0_517,82.0,7.99,0.0,655.1800000000001
2_224,81.0,87.4,2.0,7079.400000000001
0_1944,81.0,13.57,0.0,1099.17
0_1946,81.0,5.07,0.0,410.67
0_506,81.0,15.81,0.0,1280.6100000000001
0_1939,80.0,17.99,0.0,1439.1999999999998
0_647,80.0,4.99,0.0,399.20000000000005
0_1921,80.0,7.99,0.0,639.2
0_542,80.0,18.18,0.0,1454.4
0_195,80.0,15.99,0.0,1279.2
0_1895,80.0,3.99,0.0,319.20000000000005
1_666,80.0,9.89,1.0,791.2
0_1696,80.0,8.46,0.0,676.8000000000001
0_1941,80.0,13.99,0.0,1119.2
2_236,80.0,118.51,2.0,9480.800000000001
0_1698,80.0,14.24,0.0,1139.2
0_504,79.0,3.43,0.0,270.97
1_14,79.0,13.28,1.0,1049.12
0_1924,79.0,12.36,0.0,976.4399999999999
1_716,78.0,7.85,1.0,612.3
0_1883,78.0,6.99,0.0,545.22
1_577,78.0,32.99,1.0,2573.2200000000003
0_162,78.0,9.82,0.0,765.96
0_1825,78.0,3.99,0.0,311.22
0_1877,78.0,9.99,0.0,779.22
1_715,78.0,62.99,1.0,4913.22
0_1961,78.0,3.99,0.0,311.22
1_665,78.0,32.99,1.0,2573.2200000000003
0_1843,78.0,5.99,0.0,467.22
0_537,78.0,16.99,0.0,1325.2199999999998
0_1154,78.0,12.82,0.0,999.96
0_563,78.0,17.99,0.0,1403.2199999999998
0_1873,78.0,10.99,0.0,857.22
0_1866,78.0,4.84,0.0,377.52
0_1862,77.0,12.13,0.0,934.0100000000001
2_219,77.0,86.99,2.0,6698.23
0_1699,77.0,17.99,0.0,1385.2299999999998
0_1962,77.0,6.08,0.0,468.16
0_1828,77.0,6.95,0.0,535.15
0_170,77.0,9.92,0.0,763.84
1_102,77.0,3.29,1.0,253.33
0_1833,77.0,5.99,0.0,461.23
0_181,77.0,5.99,0.0,461.23
0_530,77.0,13.23,0.0,1018.71
0_567,77.0,5.99,0.0,461.23
1_199,76.0,22.99,1.0,1747.2399999999998
0_1832,76.0,7.41,0.0,563.16
0_559,76.0,3.99,0.0,303.24
1_35,76.0,45.99,1.0,3495.2400000000002
0_564,76.0,4.15,0.0,315.40000000000003
1_662,75.0,6.04,1.0,453.0
0_1915,75.0,16.99,0.0,1274.2499999999998
0_174,75.0,5.25,0.0,393.75
0_535,75.0,4.99,0.0,374.25
0_551,75.0,12.99,0.0,974.25
0_1967,75.0,12.99,0.0,974.25
1_713,75.0,33.99,1.0,2549.25
0_194,75.0,10.56,0.0,792.0
2_231,75.0,111.99,2.0,8399.25
0_1963,75.0,9.99,0.0,749.25
0_1869,75.0,19.99,0.0,1499.2499999999998
2_228,75.0,225.17,2.0,16887.75
1_89,74.0,32.99,1.0,2441.26
0_557,74.0,9.99,0.0,739.26
0_667,74.0,12.99,0.0,961.26
0_578,74.0,11.16,0.0,825.84
0_485,74.0,12.99,0.0,961.26
1_101,74.0,9.99,1.0,739.26
0_1891,74.0,5.99,0.0,443.26
0_1971,74.0,16.99,0.0,1257.26
0_1850,74.0,13.95,0.0,1032.3
0_586,73.0,4.95,0.0,361.35
1_86,73.0,34.77,1.0,2538.21
0_555,73.0,18.99,0.0,1386.27
1_31,73.0,37.99,1.0,2773.27
0_1959,73.0,3.99,0.0,291.27000000000004
0_163,73.0,7.99,0.0,583.27
1_632,73.0,60.87,1.0,4443.51
0_561,73.0,6.99,0.0,510.27000000000004
0_1847,73.0,8.99,0.0,656.27
0_128,72.0,18.61,0.0,1339.92
0_1845,72.0,6.99,0.0,503.28000000000003
0_1875,72.0,4.99,0.0,359.28000000000003
0_358,72.0,4.29,0.0,308.88
0_1881,72.0,7.99,0.0,575.28
1_3,71.0,12.99,1.0,922.29
0_155,71.0,5.99,0.0,425.29
0_1888,71.0,9.78,0.0,694.38
1_729,71.0,31.99,1.0,2271.29
0_1969,71.0,19.99,0.0,1419.29
0_1836,71.0,6.56,0.0,465.76
1_571,71.0,31.99,1.0,2271.29
1_678,71.0,5.78,1.0,410.38
0_1863,71.0,10.99,0.0,780.29
0_574,71.0,14.34,0.0,1018.14
0_642,70.0,10.32,0.0,722.4
0_519,70.0,6.99,0.0,489.3
0_546,70.0,3.43,0.0,240.10000000000002
0_526,70.0,19.26,0.0,1348.2
0_653,70.0,3.99,0.0,279.3
0_579,70.0,6.99,0.0,489.3
0_176,70.0,12.6,0.0,882.0
0_1831,69.0,6.99,0.0,482.31
0_550,69.0,13.9,0.0,959.1
1_626,69.0,47.35,1.0,3267.15
0_640,69.0,13.09,0.0,903.21
0_132,69.0,15.97,0.0,1101.93
0_509,69.0,5.99,0.0,413.31
0_539,69.0,14.99,0.0,1034.31
0_1953,69.0,8.99,0.0,620.3100000000001
0_172,69.0,8.33,0.0,574.77
2_225,69.0,157.99,2.0,10901.310000000001
1_7,68.0,48.99,1.0,3331.32
0_570,68.0,7.16,0.0,486.88
0_670,68.0,12.59,0.0,856.12
0_513,68.0,11.99,0.0,815.32
0_126,68.0,9.19,0.0,624.92
0_633,68.0,16.99,0.0,1155.32
0_161,68.0,8.99,0.0,611.32
0_575,67.0,3.99,0.0,267.33000000000004
1_693,67.0,50.99,1.0,3416.33
1_72,67.0,9.84,1.0,659.28
0_666,67.0,8.54,0.0,572.18
0_491,67.0,16.99,0.0,1138.33
0_540,67.0,8.65,0.0,579.5500000000001
0_1854,67.0,3.15,0.0,211.04999999999998
0_500,67.0,5.14,0.0,344.38
1_584,67.0,9.73,1.0,651.9100000000001
1_671,67.0,31.99,1.0,2143.33
0_169,66.0,18.99,0.0,1253.34
0_492,66.0,9.9,0.0,653.4
0_133,66.0,5.99,0.0,395.34000000000003
1_76,66.0,36.32,1.0,2397.12
1_555,66.0,32.99,1.0,2177.34
0_562,66.0,3.64,0.0,240.24
0_547,65.0,8.99,0.0,584.35
0_493,65.0,7.99,0.0,519.35
0_599,65.0,10.99,0.0,714.35
0_650,65.0,18.7,0.0,1215.5
0_1861,65.0,10.99,0.0,714.35
0_203,65.0,5.99,0.0,389.35
0_182,65.0,11.04,0.0,717.5999999999999
1_33,65.0,30.99,1.0,2014.35
2_232,65.0,104.06,2.0,6763.900000000001
1_696,65.0,37.2,1.0,2418.0
0_630,65.0,11.32,0.0,735.8000000000001
0_1824,65.0,10.34,0.0,672.1
0_164,65.0,15.57,0.0,1012.0500000000001
1_79,65.0,32.99,1.0,2144.35
0_577,65.0,9.99,0.0,649.35
0_1876,64.0,12.85,0.0,822.4
1_539,64.0,49.99,1.0,3199.36
0_199,64.0,8.99,0.0,575.36
2_206,64.0,71.21,2.0,4557.44
0_533,64.0,3.99,0.0,255.36
0_135,64.0,12.99,0.0,831.36
0_566,64.0,4.27,0.0,273.28
0_261,64.0,7.99,0.0,511.36
0_536,64.0,3.26,0.0,208.64
0_130,64.0,6.9,0.0,441.6
1_737,63.0,6.99,1.0,440.37
1_78,63.0,3.94,1.0,248.22
0_631,63.0,15.99,0.0,1007.37
0_606,63.0,4.86,0.0,306.18
0_175,63.0,15.99,0.0,1007.37
0_671,63.0,8.99,0.0,566.37
1_553,63.0,52.99,1.0,3338.3700000000003
1_110,63.0,54.9,1.0,3458.7
0_636,63.0,17.29,0.0,1089.27
0_148,63.0,3.17,0.0,199.71
0_1857,63.0,12.99,0.0,818.37
1_628,63.0,41.37,1.0,2606.31
0_490,62.0,12.45,0.0,771.9
0_1955,62.0,10.99,0.0,681.38
1_554,62.0,43.09,1.0,2671.5800000000004
1_655,62.0,5.99,1.0,371.38
2_223,62.0,175.99,2.0,10911.380000000001
0_607,62.0,14.99,0.0,929.38
0_637,61.0,4.99,0.0,304.39
0_1884,61.0,5.38,0.0,328.18
0_600,61.0,14.09,0.0,859.49
1_106,61.0,7.21,1.0,439.81
0_655,61.0,9.99,0.0,609.39
0_623,61.0,3.99,0.0,243.39000000000001
0_1826,61.0,13.48,0.0,822.28
1_679,61.0,79.99,1.0,4879.389999999999
2_229,61.0,80.99,2.0,4940.389999999999
1_2,60.0,7.77,1.0,466.2
1_719,60.0,41.99,1.0,2519.4
0_131,60.0,11.99,0.0,719.4
0_592,60.0,8.71,0.0,522.6
0_639,60.0,4.99,0.0,299.40000000000003
0_201,59.0,3.99,0.0,235.41000000000003
1_48,59.0,47.22,1.0,2785.98
0_177,59.0,19.99,0.0,1179.4099999999999
0_501,59.0,12.99,0.0,766.41
0_340,59.0,6.43,0.0,379.37
0_512,59.0,15.74,0.0,928.66
0_200,59.0,18.28,0.0,1078.52
2_210,59.0,132.52,2.0,7818.68
0_268,59.0,6.83,0.0,402.97
1_58,59.0,2.95,1.0,174.05
0_538,59.0,4.91,0.0,289.69
0_529,59.0,5.99,0.0,353.41
0_585,58.0,9.99,0.0,579.42
0_523,58.0,4.99,0.0,289.42
1_88,58.0,53.42,1.0,3098.36
0_127,58.0,7.99,0.0,463.42
0_502,58.0,3.13,0.0,181.54
0_185,58.0,11.99,0.0,695.42
0_1853,58.0,11.99,0.0,695.42
0_990,58.0,4.61,0.0,267.38
1_674,58.0,40.06,1.0,2323.48
2_180,58.0,85.28,2.0,4946.24
0_572,58.0,13.7,0.0,794.5999999999999
1_650,58.0,44.15,1.0,2560.7
0_615,57.0,3.99,0.0,227.43
0_625,57.0,16.99,0.0,968.43
0_301,57.0,8.99,0.0,512.4300000000001
0_198,57.0,19.08,0.0,1087.56
0_1856,57.0,9.57,0.0,545.49
0_382,57.0,9.82,0.0,559.74
0_486,57.0,6.38,0.0,363.65999999999997
0_488,57.0,4.39,0.0,250.23
1_602,57.0,39.07,1.0,2226.9900000000002
0_192,56.0,8.61,0.0,482.15999999999997
0_507,56.0,18.99,0.0,1063.4399999999998
0_1872,56.0,9.42,0.0,527.52
0_516,56.0,10.1,0.0,565.6
1_645,56.0,60.99,1.0,3415.44
1_96,56.0,7.58,1.0,424.48
0_580,56.0,4.13,0.0,231.28
0_638,55.0,7.72,0.0,424.59999999999997
2_174,55.0,83.63,2.0,4599.65
0_629,55.0,11.99,0.0,659.45
2_119,55.0,164.99,2.0,9074.45
0_496,54.0,11.02,0.0,595.0799999999999
0_160,54.0,9.12,0.0,492.47999999999996
0_644,54.0,3.61,0.0,194.94
0_320,54.0,15.09,0.0,814.86
0_601,54.0,9.99,0.0,539.46
0_189,54.0,12.99,0.0,701.46
0_140,54.0,3.09,0.0,166.85999999999999
0_664,54.0,5.13,0.0,277.02
2_220,54.0,130.8,2.0,7063.200000000001
0_603,54.0,14.99,0.0,809.46
0_291,54.0,16.99,0.0,917.4599999999999
0_326,54.0,16.21,0.0,875.34
0_134,54.0,8.22,0.0,443.88000000000005
0_609,54.0,3.99,0.0,215.46
0_614,54.0,10.71,0.0,578.34
0_654,53.0,10.57,0.0,560.21
0_626,53.0,5.4,0.0,286.20000000000005
1_690,53.0,9.98,1.0,528.94
0_560,53.0,4.53,0.0,240.09
0_265,53.0,16.99,0.0,900.4699999999999
0_1865,53.0,15.99,0.0,847.47
0_345,53.0,3.99,0.0,211.47
0_352,53.0,12.53,0.0,664.0899999999999
0_569,53.0,11.99,0.0,635.47
1_528,53.0,33.53,1.0,1777.0900000000001
0_370,53.0,11.37,0.0,602.61
0_168,52.0,9.28,0.0,482.55999999999995
0_657,52.0,6.99,0.0,363.48
0_1889,52.0,4.99,0.0,259.48
1_575,52.0,6.99,1.0,363.48
1_525,52.0,36.99,1.0,1923.48
2_205,52.0,100.99,2.0,5251.48
0_597,51.0,4.99,0.0,254.49
0_188,51.0,6.6,0.0,336.59999999999997
1_682,51.0,6.49,1.0,330.99
0_1868,51.0,5.27,0.0,268.77
0_314,51.0,16.67,0.0,850.1700000000001
0_481,51.0,4.99,0.0,254.49
0_300,51.0,6.19,0.0,315.69
2_233,51.0,172.99,2.0,8822.49
0_515,51.0,11.99,0.0,611.49
1_687,51.0,7.99,1.0,407.49
0_152,51.0,10.83,0.0,552.33
0_613,51.0,15.99,0.0,815.49
1_641,51.0,9.99,1.0,509.49
1_636,51.0,52.72,1.0,2688.72
0_264,51.0,6.44,0.0,328.44
0_308,51.0,18.25,0.0,930.75
1_552,51.0,56.07,1.0,2859.57
0_385,51.0,9.99,0.0,509.49
0_656,50.0,7.54,0.0,377.0
0_196,50.0,11.52,0.0,576.0
2_189,50.0,142.99,2.0,7149.5
1_620,50.0,47.3,1.0,2365.0
2_218,50.0,89.54,2.0,4477.0
0_318,50.0,6.01,0.0,300.5
0_312,50.0,11.39,0.0,569.5
1_689,50.0,35.99,1.0,1799.5
1_331,49.0,55.99,1.0,2743.51
0_593,49.0,8.99,0.0,440.51
1_5,49.0,9.99,1.0,489.51
1_733,49.0,31.99,1.0,1567.51
0_280,49.0,4.09,0.0,200.41
0_379,49.0,9.99,0.0,489.51
0_672,49.0,5.76,0.0,282.24
1_111,49.0,42.99,1.0,2106.51
2_194,49.0,138.53,2.0,6787.97
1_68,49.0,30.95,1.0,1516.55
0_576,49.0,15.98,0.0,783.02
1_732,49.0,3.28,1.0,160.72
0_649,49.0,9.99,0.0,489.51
0_346,49.0,6.1,0.0,298.9
1_703,48.0,9.99,1.0,479.52
0_499,48.0,13.99,0.0,671.52
1_549,48.0,33.99,1.0,1631.52
1_642,48.0,37.13,1.0,1782.2400000000002
0_138,48.0,19.95,0.0,957.5999999999999
0_307,48.0,8.99,0.0,431.52
0_142,48.0,19.85,0.0,952.8000000000001
1_624,48.0,36.82,1.0,1767.3600000000001
0_648,48.0,7.41,0.0,355.68
0_508,48.0,8.5,0.0,408.0
1_546,48.0,55.89,1.0,2682.7200000000003
0_397,48.0,13.99,0.0,671.52
0_153,48.0,3.99,0.0,191.52
0_351,48.0,4.99,0.0,239.52
0_589,47.0,13.99,0.0,657.53
2_187,47.0,157.99,2.0,7425.530000000001
1_654,47.0,38.91,1.0,1828.7699999999998
0_294,47.0,13.83,0.0,650.01
2_197,47.0,80.99,2.0,3806.5299999999997
0_306,47.0,15.55,0.0,730.85
0_363,47.0,5.99,0.0,281.53000000000003
1_38,47.0,9.1,1.0,427.7
0_356,47.0,12.14,0.0,570.58
2_182,47.0,106.52,2.0,5006.44
0_465,47.0,14.99,0.0,704.53
0_125,47.0,3.99,0.0,187.53
1_623,47.0,49.99,1.0,2349.53
1_705,47.0,37.99,1.0,1785.5300000000002
0_354,47.0,5.71,0.0,268.37
0_377,47.0,6.99,0.0,328.53000000000003
2_203,47.0,136.99,2.0,6438.530000000001
0_652,47.0,4.03,0.0,189.41000000000003
0_403,47.0,3.99,0.0,187.53
0_305,46.0,8.99,0.0,413.54
0_665,46.0,6.99,0.0,321.54
0_355,46.0,3.99,0.0,183.54000000000002
2_196,46.0,103.92,2.0,4780.32
0_368,46.0,5.75,0.0,264.5
0_624,46.0,6.6,0.0,303.59999999999997
0_855,46.0,7.99,0.0,367.54
0_558,46.0,13.29,0.0,611.3399999999999
0_531,46.0,7.99,0.0,367.54
1_47,46.0,30.99,1.0,1425.54
0_450,46.0,11.8,0.0,542.8000000000001
0_266,46.0,18.96,0.0,872.1600000000001
1_691,46.0,45.99,1.0,2115.54
2_176,46.0,134.57,2.0,6190.219999999999
0_290,45.0,18.93,0.0,851.85
1_519,45.0,51.99,1.0,2339.55
0_123,45.0,14.99,0.0,674.55
0_503,45.0,18.99,0.0,854.55
0_157,45.0,19.99,0.0,899.55
1_545,45.0,31.99,1.0,1439.55
0_635,45.0,18.99,0.0,854.55
1_24,45.0,39.08,1.0,1758.6
0_524,45.0,5.83,0.0,262.35
0_588,45.0,9.28,0.0,417.59999999999997
0_325,45.0,15.99,0.0,719.55
0_338,45.0,6.98,0.0,314.1
0_344,45.0,16.04,0.0,721.8
1_380,45.0,8.93,1.0,401.84999999999997
0_275,45.0,18.99,0.0,854.55
0_367,45.0,8.99,0.0,404.55
0_262,45.0,11.64,0.0,523.8000000000001
1_42,44.0,46.37,1.0,2040.28
0_191,44.0,8.99,0.0,395.56
0_420,44.0,15.01,0.0,660.4399999999999
0_611,44.0,12.99,0.0,571.5600000000001
2_134,44.0,85.27,2.0,3751.8799999999997
0_478,44.0,14.84,0.0,652.96
0_958,44.0,15.31,0.0,673.64
1_340,44.0,42.25,1.0,1859.0
0_146,44.0,17.14,0.0,754.1600000000001
0_245,44.0,11.99,0.0,527.5600000000001
0_65,44.0,8.99,0.0,395.56
0_479,44.0,10.99,0.0,483.56
0_359,44.0,6.99,0.0,307.56
1_518,43.0,6.52,1.0,280.35999999999996
0_263,43.0,4.99,0.0,214.57000000000002
0_518,43.0,12.1,0.0,520.3
2_201,43.0,86.99,2.0,3740.5699999999997
0_154,43.0,10.6,0.0,455.8
1_341,43.0,42.99,1.0,1848.5700000000002
0_372,43.0,10.59,0.0,455.37
0_284,43.0,14.9,0.0,640.7
1_543,42.0,51.99,1.0,2183.58
0_376,42.0,8.75,0.0,367.5
0_582,42.0,11.86,0.0,498.12
0_271,42.0,10.99,0.0,461.58
2_235,42.0,195.99,2.0,8231.58
0_273,42.0,4.99,0.0,209.58
0_960,42.0,10.89,0.0,457.38
0_520,42.0,14.52,0.0,609.84
0_333,42.0,3.99,0.0,167.58
0_366,41.0,9.02,0.0,369.82
0_357,41.0,4.99,0.0,204.59
0_711,41.0,4.99,0.0,204.59
0_255,41.0,16.99,0.0,696.5899999999999
1_668,41.0,33.17,1.0,1359.97
1_46,41.0,37.1,1.0,1521.1000000000001
0_914,41.0,12.02,0.0,492.82
0_311,41.0,6.99,0.0,286.59000000000003
1_680,41.0,6.2,1.0,254.20000000000002
0_159,41.0,12.99,0.0,532.59
1_633,41.0,3.99,1.0,163.59
0_466,41.0,3.61,0.0,148.01
0_662,41.0,7.54,0.0,309.14
2_183,41.0,77.99,2.0,3197.5899999999997
0_150,41.0,18.77,0.0,769.5699999999999
0_360,41.0,11.75,0.0,481.75
1_609,41.0,7.99,1.0,327.59000000000003
1_338,41.0,61.38,1.0,2516.58
0_441,41.0,6.99,0.0,286.59000000000003
0_267,41.0,6.99,0.0,286.59000000000003
2_177,41.0,88.99,2.0,3648.5899999999997
0_218,41.0,15.27,0.0,626.0699999999999
0_669,40.0,6.99,0.0,279.6
1_315,40.0,66.99,1.0,2679.6
0_617,40.0,17.99,0.0,719.5999999999999
0_596,40.0,6.18,0.0,247.2
0_628,40.0,19.03,0.0,761.2
0_122,40.0,5.76,0.0,230.39999999999998
0_641,40.0,3.99,0.0,159.60000000000002
1_526,40.0,8.77,1.0,350.79999999999995
0_484,40.0,3.47,0.0,138.8
0_581,40.0,8.99,0.0,359.6
0_190,40.0,8.01,0.0,320.4
0_468,40.0,17.89,0.0,715.6
0_165,40.0,13.99,0.0,559.6
0_373,40.0,6.99,0.0,279.6
0_364,40.0,15.5,0.0,620.0
0_912,40.0,18.31,0.0,732.4
2_190,40.0,175.67,2.0,7026.799999999999
0_317,39.0,16.99,0.0,662.6099999999999
0_894,39.0,3.03,0.0,118.16999999999999
0_330,39.0,4.36,0.0,170.04000000000002
0_414,39.0,12.65,0.0,493.35
1_629,39.0,33.99,1.0,1325.6100000000001
2_234,39.0,81.19,2.0,3166.41
0_304,39.0,17.72,0.0,691.0799999999999
0_426,39.0,9.02,0.0,351.78
0_598,39.0,17.67,0.0,689.1300000000001
0_434,39.0,16.97,0.0,661.8299999999999
0_193,39.0,3.99,0.0,155.61
0_489,39.0,19.99,0.0,779.6099999999999
1_67,39.0,54.99,1.0,2144.61
0_206,38.0,5.43,0.0,206.33999999999997
1_656,38.0,6.62,1.0,251.56
0_584,38.0,19.82,0.0,753.16
0_602,38.0,13.89,0.0,527.82
0_316,38.0,13.77,0.0,523.26
1_699,38.0,7.99,1.0,303.62
0_205,38.0,4.99,0.0,189.62
1_196,38.0,33.32,1.0,1266.16
1_646,38.0,8.38,1.0,318.44000000000005
0_144,38.0,17.56,0.0,667.28
0_151,38.0,13.99,0.0,531.62
